minute_of_year,compressorStatus ,upperElementStatus ,lowerElementStatus,Ta,inputCompKWH,inputResKWH,draw,inletT,T[0],T[1],T[2],T[3],T[4],T[5],T[6],T[7],T[8],T[9],T[10],T[11],simTCouples0,simTCouples1,simTCouples2,simTCouples3,simTCouples4,simTCouples5,COP
21,1,0,0,67.500000,0.006504,0.000000,0.000000,58.000000,97.460962,99.026451,99.843111,102.004722,118.010666,127.676305,133.226199,134.838933,134.838933,134.838933,134.838933,134.838933,98.243706,100.923917,122.843485,134.032566,134.838933,134.838933,3.759771
22,1,0,0,67.500000,0.006539,0.000000,0.000000,58.000000,98.243995,99.757785,100.530254,102.425279,118.002834,127.668473,133.218367,134.831101,134.831101,134.831101,134.831101,134.831101,99.000890,101.477766,122.835653,134.024734,134.831101,134.831101,3.720453
23,1,0,0,67.500000,0.006573,0.000000,0.000000,58.000000,99.003171,100.468337,101.201556,102.892352,117.994971,127.660609,133.210504,134.823238,134.823238,134.823238,134.823238,134.823238,99.735754,102.046954,122.827790,134.016871,134.823238,134.823238,3.681882
24,1,0,0,67.500000,0.006606,0.000000,0.000000,58.000000,99.744439,101.163459,101.861288,103.390548,117.987077,127.652715,133.202610,134.815343,134.815343,134.815343,134.815343,134.815343,100.453949,102.625918,122.819896,134.008977,134.815343,134.815343,3.644047
25,1,0,0,67.500000,0.006640,0.000000,0.000000,58.000000,100.471658,101.846604,102.512168,103.910009,117.979152,127.644790,133.194684,134.807418,134.807418,134.807418,134.807418,134.807418,101.159131,103.211088,122.811971,134.001051,134.807418,134.807418,3.606937
26,1,0,0,67.500000,0.006674,0.000000,0.000000,58.000000,101.187393,102.520052,103.155943,104.444323,117.971197,127.636834,133.186728,134.799462,134.799462,134.799462,134.799462,134.799462,101.853723,103.800133,122.804016,133.993095,134.799462,134.799462,3.570542
27,1,0,0,67.500000,0.006707,0.000000,0.000000,58.000000,101.893410,103.185357,103.793774,104.989189,117.963214,127.628847,133.178742,134.791475,134.791475,134.791475,134.791475,134.791475,102.539384,104.391482,122.796030,133.985109,134.791475,134.791475,3.534850
28,1,0,0,67.500000,0.006740,0.000000,0.000000,58.000000,102.590976,103.843623,104.426456,105.541628,117.955202,127.620830,133.170725,134.783458,134.783458,134.783458,134.783458,134.783458,103.217299,104.984042,122.788016,133.977092,134.783458,134.783458,3.499851
29,1,0,0,67.500000,0.006773,0.000000,0.000000,58.000000,103.281029,104.495657,105.054552,106.099512,117.947167,127.612783,133.162678,134.775411,134.775411,134.775411,134.775411,134.775411,103.888343,105.577032,122.779975,133.969044,134.775411,134.775411,3.465535
30,1,0,0,67.500000,0.006806,0.000000,0.000000,58.000000,103.964288,105.142073,105.678476,106.661282,117.939113,127.604705,133.154600,134.767334,134.767334,134.767334,134.767334,134.767334,104.553181,106.169879,122.771909,133.960967,134.767334,134.767334,3.431892
31,1,0,0,67.500000,0.006839,0.000000,0.000000,58.000000,104.641319,105.783343,106.298536,107.225770,117.931054,127.596598,133.146493,134.759227,134.759227,134.759227,134.759227,134.759227,105.212331,106.762153,122.763826,133.952860,134.759227,134.759227,3.398911
32,1,0,0,67.500000,0.006871,0.000000,0.000000,58.000000,105.312574,106.419844,106.914970,107.792082,117.923013,127.588461,133.138356,134.751090,134.751090,134.751090,134.751090,134.751090,105.866209,107.353526,122.755737,133.944723,134.751090,134.751090,3.366583
