minute_of_year,compressorStatus ,upperElementStatus ,lowerElementStatus,Ta,inputCompKWH,inputResKWH,draw,inletT,T[0],T[1],T[2],T[3],T[4],T[5],T[6],T[7],T[8],T[9],T[10],T[11],simTCouples0,simTCouples1,simTCouples2,simTCouples3,simTCouples4,simTCouples5,COP
21,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.871556,145.871556,145.871556,145.871556,145.871556,145.871556,145.871556,145.871556,145.871556,145.871556,145.871556,145.871556,145.871556,145.871556,145.871556,145.871556,145.871556,145.871556,0.374884
22,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.865448,145.865448,145.865448,145.865448,145.865448,145.865448,145.865448,145.865448,145.865448,145.865448,145.865448,145.865448,145.865448,145.865448,145.865448,145.865448,145.865448,145.865448,0.375110
23,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.859341,145.859341,145.859341,145.859341,145.859341,145.859341,145.859341,145.859341,145.859341,145.859341,145.859341,145.859341,145.859341,145.859341,145.859341,145.859341,145.859341,145.859341,0.375337
24,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.853234,145.853234,145.853234,145.853234,145.853234,145.853234,145.853234,145.853234,145.853234,145.853234,145.853234,145.853234,145.853234,145.853234,145.853234,145.853234,145.853234,145.853234,0.375563
25,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.847128,145.847128,145.847128,145.847128,145.847128,145.847128,145.847128,145.847128,145.847128,145.847128,145.847128,145.847128,145.847128,145.847128,145.847128,145.847128,145.847128,145.847128,0.375790
26,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.841022,145.841022,145.841022,145.841022,145.841022,145.841022,145.841022,145.841022,145.841022,145.841022,145.841022,145.841022,145.841022,145.841022,145.841022,145.841022,145.841022,145.841022,0.376017
27,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.834918,145.834918,145.834918,145.834918,145.834918,145.834918,145.834918,145.834918,145.834918,145.834918,145.834918,145.834918,145.834918,145.834918,145.834918,145.834918,145.834918,145.834918,0.376243
28,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.828814,145.828814,145.828814,145.828814,145.828814,145.828814,145.828814,145.828814,145.828814,145.828814,145.828814,145.828814,145.828814,145.828814,145.828814,145.828814,145.828814,145.828814,0.376470
29,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.822711,145.822711,145.822711,145.822711,145.822711,145.822711,145.822711,145.822711,145.822711,145.822711,145.822711,145.822711,145.822711,145.822711,145.822711,145.822711,145.822711,145.822711,0.376696
30,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.816608,145.816608,145.816608,145.816608,145.816608,145.816608,145.816608,145.816608,145.816608,145.816608,145.816608,145.816608,145.816608,145.816608,145.816608,145.816608,145.816608,145.816608,0.376923
31,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.810507,145.810507,145.810507,145.810507,145.810507,145.810507,145.810507,145.810507,145.810507,145.810507,145.810507,145.810507,145.810507,145.810507,145.810507,145.810507,145.810507,145.810507,0.377150
32,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.804406,145.804406,145.804406,145.804406,145.804406,145.804406,145.804406,145.804406,145.804406,145.804406,145.804406,145.804406,145.804406,145.804406,145.804406,145.804406,145.804406,145.804406,0.377376
33,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.798305,145.798305,145.798305,145.798305,145.798305,145.798305,145.798305,145.798305,145.798305,145.798305,145.798305,145.798305,145.798305,145.798305,145.798305,145.798305,145.798305,145.798305,0.377603
34,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.792206,145.792206,145.792206,145.792206,145.792206,145.792206,145.792206,145.792206,145.792206,145.792206,145.792206,145.792206,145.792206,145.792206,145.792206,145.792206,145.792206,145.792206,0.377830
35,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.786107,145.786107,145.786107,145.786107,145.786107,145.786107,145.786107,145.786107,145.786107,145.786107,145.786107,145.786107,145.786107,145.786107,145.786107,145.786107,145.786107,145.786107,0.378056
