minute_of_year,compressorStatus ,upperElementStatus ,lowerElementStatus,Ta,inputCompKWH,inputResKWH,draw,inletT,T[0],T[1],T[2],T[3],T[4],T[5],T[6],T[7],T[8],T[9],T[10],T[11],simTCouples0,simTCouples1,simTCouples2,simTCouples3,simTCouples4,simTCouples5,COP
1,0,0,0,71.000000,0.000000,0.000000,2.350000,50.000000,49.990970,148.990970,148.990970,148.990970,148.990970,148.990970,148.990970,148.990970,148.990970,148.990970,148.990970,148.990970,132.213326,148.990970,148.990970,148.990970,148.990970,148.990970,5.568253
2,0,0,0,71.000000,0.000000,0.000000,3.000000,50.000000,49.991400,148.982370,148.982370,148.982370,148.982370,148.982370,148.982370,148.982370,148.982370,148.982370,148.982370,148.982370,110.788410,148.982370,148.982370,148.982370,148.982370,148.982370,5.568219
3,0,0,0,71.000000,0.000000,0.000000,3.000000,50.000000,49.991829,58.254240,148.974199,148.974199,148.974199,148.974199,148.974199,148.974199,148.974199,148.974199,148.974199,148.974199,89.365784,148.974199,148.974199,148.974199,148.974199,148.974199,5.568184
4,0,0,0,71.000000,0.000000,0.000000,2.350000,50.000000,49.992166,49.974640,148.966365,148.966365,148.966365,148.966365,148.966365,148.966365,148.966365,148.966365,148.966365,148.966365,72.584679,148.966365,148.966365,148.966365,148.966365,148.966365,5.568157
5,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.984333,49.966807,148.958532,148.958532,148.958532,148.958532,148.958532,148.958532,148.958532,148.958532,148.958532,148.958532,72.576845,148.958532,148.958532,148.958532,148.958532,148.958532,5.568789
6,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.976501,49.958975,148.950700,148.950700,148.950700,148.950700,148.950700,148.950700,148.950700,148.950700,148.950700,148.950700,72.569013,148.950700,148.950700,148.950700,148.950700,148.950700,5.569421
7,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.968670,49.951143,148.942869,148.942869,148.942869,148.942869,148.942869,148.942869,148.942869,148.942869,148.942869,148.942869,72.561182,148.942869,148.942869,148.942869,148.942869,148.942869,5.570052
8,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.960839,49.943313,148.935038,148.935038,148.935038,148.935038,148.935038,148.935038,148.935038,148.935038,148.935038,148.935038,72.553352,148.935038,148.935038,148.935038,148.935038,148.935038,5.570684
9,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.953010,49.935484,148.927209,148.927209,148.927209,148.927209,148.927209,148.927209,148.927209,148.927209,148.927209,148.927209,72.545523,148.927209,148.927209,148.927209,148.927209,148.927209,5.571316
10,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.945182,49.927655,148.919381,148.919381,148.919381,148.919381,148.919381,148.919381,148.919381,148.919381,148.919381,148.919381,72.537694,148.919381,148.919381,148.919381,148.919381,148.919381,5.571947
11,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.937354,49.919828,148.911553,148.911553,148.911553,148.911553,148.911553,148.911553,148.911553,148.911553,148.911553,148.911553,72.529867,148.911553,148.911553,148.911553,148.911553,148.911553,5.572579
12,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.929528,49.912002,148.903727,148.903727,148.903727,148.903727,148.903727,148.903727,148.903727,148.903727,148.903727,148.903727,72.522040,148.903727,148.903727,148.903727,148.903727,148.903727,5.573211
13,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.921702,49.904176,148.895901,148.895901,148.895901,148.895901,148.895901,148.895901,148.895901,148.895901,148.895901,148.895901,72.514215,148.895901,148.895901,148.895901,148.895901,148.895901,5.573842
14,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.913878,49.896351,148.888077,148.888077,148.888077,148.888077,148.888077,148.888077,148.888077,148.888077,148.888077,148.888077,72.506390,148.888077,148.888077,148.888077,148.888077,148.888077,5.574474
15,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.906054,49.888528,148.880253,148.880253,148.880253,148.880253,148.880253,148.880253,148.880253,148.880253,148.880253,148.880253,72.498566,148.880253,148.880253,148.880253,148.880253,148.880253,5.575105
16,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.898231,49.880705,148.872430,148.872430,148.872430,148.872430,148.872430,148.872430,148.872430,148.872430,148.872430,148.872430,72.490744,148.872430,148.872430,148.872430,148.872430,148.872430,5.575736
17,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.890409,49.872883,148.864609,148.864609,148.864609,148.864609,148.864609,148.864609,148.864609,148.864609,148.864609,148.864609,72.482922,148.864609,148.864609,148.864609,148.864609,148.864609,5.576368
18,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.882588,49.865062,148.856788,148.856788,148.856788,148.856788,148.856788,148.856788,148.856788,148.856788,148.856788,148.856788,72.475101,148.856788,148.856788,148.856788,148.856788,148.856788,5.576999
19,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.874769,49.857242,148.848968,148.848968,148.848968,148.848968,148.848968,148.848968,148.848968,148.848968,148.848968,148.848968,72.467281,148.848968,148.848968,148.848968,148.848968,148.848968,5.577630
20,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.866950,49.849423,148.841149,148.841149,148.841149,148.841149,148.841149,148.841149,148.841149,148.841149,148.841149,148.841149,72.459462,148.841149,148.841149,148.841149,148.841149,148.841149,5.578261
21,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.859132,49.841605,148.833331,148.833331,148.833331,148.833331,148.833331,148.833331,148.833331,148.833331,148.833331,148.833331,72.451644,148.833331,148.833331,148.833331,148.833331,148.833331,5.578893
22,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.851314,49.833788,148.825514,148.825514,148.825514,148.825514,148.825514,148.825514,148.825514,148.825514,148.825514,148.825514,72.443827,148.825514,148.825514,148.825514,148.825514,148.825514,5.579524
23,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.843498,49.825972,148.817697,148.817697,148.817697,148.817697,148.817697,148.817697,148.817697,148.817697,148.817697,148.817697,72.436011,148.817697,148.817697,148.817697,148.817697,148.817697,5.580155
24,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.835683,49.818157,148.809882,148.809882,148.809882,148.809882,148.809882,148.809882,148.809882,148.809882,148.809882,148.809882,72.428196,148.809882,148.809882,148.809882,148.809882,148.809882,5.580786
25,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.827869,49.810343,148.802068,148.802068,148.802068,148.802068,148.802068,148.802068,148.802068,148.802068,148.802068,148.802068,72.420381,148.802068,148.802068,148.802068,148.802068,148.802068,5.581417
26,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.820055,49.802529,148.794255,148.794255,148.794255,148.794255,148.794255,148.794255,148.794255,148.794255,148.794255,148.794255,72.412568,148.794255,148.794255,148.794255,148.794255,148.794255,5.582048
27,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.812243,49.794717,148.786442,148.786442,148.786442,148.786442,148.786442,148.786442,148.786442,148.786442,148.786442,148.786442,72.404756,148.786442,148.786442,148.786442,148.786442,148.786442,5.582679
28,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.804432,49.786905,148.778631,148.778631,148.778631,148.778631,148.778631,148.778631,148.778631,148.778631,148.778631,148.778631,72.396944,148.778631,148.778631,148.778631,148.778631,148.778631,5.583310
29,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.796621,49.779095,148.770820,148.770820,148.770820,148.770820,148.770820,148.770820,148.770820,148.770820,148.770820,148.770820,72.389134,148.770820,148.770820,148.770820,148.770820,148.770820,5.583940
30,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.788811,49.771285,148.763011,148.763011,148.763011,148.763011,148.763011,148.763011,148.763011,148.763011,148.763011,148.763011,72.381324,148.763011,148.763011,148.763011,148.763011,148.763011,5.584571
31,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.781003,49.763477,148.755202,148.755202,148.755202,148.755202,148.755202,148.755202,148.755202,148.755202,148.755202,148.755202,72.373515,148.755202,148.755202,148.755202,148.755202,148.755202,5.585202
32,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.773195,49.755669,148.747394,148.747394,148.747394,148.747394,148.747394,148.747394,148.747394,148.747394,148.747394,148.747394,72.365708,148.747394,148.747394,148.747394,148.747394,148.747394,5.585833
33,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.765388,49.747862,148.739587,148.739587,148.739587,148.739587,148.739587,148.739587,148.739587,148.739587,148.739587,148.739587,72.357901,148.739587,148.739587,148.739587,148.739587,148.739587,5.586463
34,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.757582,49.740056,148.731782,148.731782,148.731782,148.731782,148.731782,148.731782,148.731782,148.731782,148.731782,148.731782,72.350095,148.731782,148.731782,148.731782,148.731782,148.731782,5.587094
35,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.749778,49.732251,148.723977,148.723977,148.723977,148.723977,148.723977,148.723977,148.723977,148.723977,148.723977,148.723977,72.342290,148.723977,148.723977,148.723977,148.723977,148.723977,5.587724
36,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.741974,49.724447,148.716173,148.716173,148.716173,148.716173,148.716173,148.716173,148.716173,148.716173,148.716173,148.716173,72.334486,148.716173,148.716173,148.716173,148.716173,148.716173,5.588355
37,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.734170,49.716644,148.708370,148.708370,148.708370,148.708370,148.708370,148.708370,148.708370,148.708370,148.708370,148.708370,72.326683,148.708370,148.708370,148.708370,148.708370,148.708370,5.588985
38,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.726368,49.708842,148.700568,148.700568,148.700568,148.700568,148.700568,148.700568,148.700568,148.700568,148.700568,148.700568,72.318881,148.700568,148.700568,148.700568,148.700568,148.700568,5.589616
39,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.718567,49.701041,148.692766,148.692766,148.692766,148.692766,148.692766,148.692766,148.692766,148.692766,148.692766,148.692766,72.311080,148.692766,148.692766,148.692766,148.692766,148.692766,5.590246
40,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.710767,49.693241,148.684966,148.684966,148.684966,148.684966,148.684966,148.684966,148.684966,148.684966,148.684966,148.684966,72.303280,148.684966,148.684966,148.684966,148.684966,148.684966,5.590877
41,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.702968,49.685442,148.677167,148.677167,148.677167,148.677167,148.677167,148.677167,148.677167,148.677167,148.677167,148.677167,72.295480,148.677167,148.677167,148.677167,148.677167,148.677167,5.591507
42,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.695169,49.677643,148.669369,148.669369,148.669369,148.669369,148.669369,148.669369,148.669369,148.669369,148.669369,148.669369,72.287682,148.669369,148.669369,148.669369,148.669369,148.669369,5.592137
43,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.687372,49.669846,148.661571,148.661571,148.661571,148.661571,148.661571,148.661571,148.661571,148.661571,148.661571,148.661571,72.279885,148.661571,148.661571,148.661571,148.661571,148.661571,5.592767
44,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.679575,49.662049,148.653775,148.653775,148.653775,148.653775,148.653775,148.653775,148.653775,148.653775,148.653775,148.653775,72.272088,148.653775,148.653775,148.653775,148.653775,148.653775,5.593398
45,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.671780,49.654254,148.645979,148.645979,148.645979,148.645979,148.645979,148.645979,148.645979,148.645979,148.645979,148.645979,72.264292,148.645979,148.645979,148.645979,148.645979,148.645979,5.594028
46,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.663985,49.646459,148.638185,148.638185,148.638185,148.638185,148.638185,148.638185,148.638185,148.638185,148.638185,148.638185,72.256498,148.638185,148.638185,148.638185,148.638185,148.638185,5.594658
47,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.656192,49.638666,148.630391,148.630391,148.630391,148.630391,148.630391,148.630391,148.630391,148.630391,148.630391,148.630391,72.248704,148.630391,148.630391,148.630391,148.630391,148.630391,5.595288
48,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.648399,49.630873,148.622598,148.622598,148.622598,148.622598,148.622598,148.622598,148.622598,148.622598,148.622598,148.622598,72.240911,148.622598,148.622598,148.622598,148.622598,148.622598,5.595918
49,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.640607,49.623081,148.614806,148.614806,148.614806,148.614806,148.614806,148.614806,148.614806,148.614806,148.614806,148.614806,72.233120,148.614806,148.614806,148.614806,148.614806,148.614806,5.596548
50,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.632816,49.615290,148.607015,148.607015,148.607015,148.607015,148.607015,148.607015,148.607015,148.607015,148.607015,148.607015,72.225329,148.607015,148.607015,148.607015,148.607015,148.607015,5.597178
51,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.625026,49.607500,148.599226,148.599226,148.599226,148.599226,148.599226,148.599226,148.599226,148.599226,148.599226,148.599226,72.217539,148.599226,148.599226,148.599226,148.599226,148.599226,5.597808
52,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.617237,49.599711,148.591437,148.591437,148.591437,148.591437,148.591437,148.591437,148.591437,148.591437,148.591437,148.591437,72.209750,148.591437,148.591437,148.591437,148.591437,148.591437,5.598437
53,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.609449,49.591923,148.583648,148.583648,148.583648,148.583648,148.583648,148.583648,148.583648,148.583648,148.583648,148.583648,72.201962,148.583648,148.583648,148.583648,148.583648,148.583648,5.599067
54,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.601662,49.584136,148.575861,148.575861,148.575861,148.575861,148.575861,148.575861,148.575861,148.575861,148.575861,148.575861,72.194175,148.575861,148.575861,148.575861,148.575861,148.575861,5.599697
55,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.593876,49.576350,148.568075,148.568075,148.568075,148.568075,148.568075,148.568075,148.568075,148.568075,148.568075,148.568075,72.186389,148.568075,148.568075,148.568075,148.568075,148.568075,5.600327
56,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.586091,49.568565,148.560290,148.560290,148.560290,148.560290,148.560290,148.560290,148.560290,148.560290,148.560290,148.560290,72.178603,148.560290,148.560290,148.560290,148.560290,148.560290,5.600956
57,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.578306,49.560780,148.552506,148.552506,148.552506,148.552506,148.552506,148.552506,148.552506,148.552506,148.552506,148.552506,72.170819,148.552506,148.552506,148.552506,148.552506,148.552506,5.601586
58,0,0,0,71.000000,0.000000,0.000000,0.000000,50.000000,49.570523,49.552997,148.544722,148.544722,148.544722,148.544722,148.544722,148.544722,148.544722,148.544722,148.544722,148.544722,72.163036,148.544722,148.544722,148.544722,148.544722,148.544722,5.602216
