minute_of_year,compressorStatus ,upperElementStatus ,lowerElementStatus,Ta,inputCompKWH,inputResKWH,draw,inletT,T[0],T[1],T[2],T[3],T[4],T[5],T[6],T[7],T[8],T[9],T[10],T[11],simTCouples0,simTCouples1,simTCouples2,simTCouples3,simTCouples4,simTCouples5,COP
21,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.763423,126.763423,126.763423,126.763423,126.763423,126.763423,126.763423,126.763423,126.763423,126.763423,126.763423,126.763423,126.763423,126.763423,126.763423,126.763423,126.763423,126.763423,2.008922
22,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.752175,126.752175,126.752175,126.752175,126.752175,126.752175,126.752175,126.752175,126.752175,126.752175,126.752175,126.752175,126.752175,126.752175,126.752175,126.752175,126.752175,126.752175,2.009166
23,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.740930,126.740930,126.740930,126.740930,126.740930,126.740930,126.740930,126.740930,126.740930,126.740930,126.740930,126.740930,126.740930,126.740930,126.740930,126.740930,126.740930,126.740930,2.009409
24,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.729685,126.729685,126.729685,126.729685,126.729685,126.729685,126.729685,126.729685,126.729685,126.729685,126.729685,126.729685,126.729685,126.729685,126.729685,126.729685,126.729685,126.729685,2.009653
25,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.718443,126.718443,126.718443,126.718443,126.718443,126.718443,126.718443,126.718443,126.718443,126.718443,126.718443,126.718443,126.718443,126.718443,126.718443,126.718443,126.718443,126.718443,2.009897
26,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.707202,126.707202,126.707202,126.707202,126.707202,126.707202,126.707202,126.707202,126.707202,126.707202,126.707202,126.707202,126.707202,126.707202,126.707202,126.707202,126.707202,126.707202,2.010141
27,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.695963,126.695963,126.695963,126.695963,126.695963,126.695963,126.695963,126.695963,126.695963,126.695963,126.695963,126.695963,126.695963,126.695963,126.695963,126.695963,126.695963,126.695963,2.010385
28,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.684725,126.684725,126.684725,126.684725,126.684725,126.684725,126.684725,126.684725,126.684725,126.684725,126.684725,126.684725,126.684725,126.684725,126.684725,126.684725,126.684725,126.684725,2.010629
29,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.673489,126.673489,126.673489,126.673489,126.673489,126.673489,126.673489,126.673489,126.673489,126.673489,126.673489,126.673489,126.673489,126.673489,126.673489,126.673489,126.673489,126.673489,2.010874
30,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.662255,126.662255,126.662255,126.662255,126.662255,126.662255,126.662255,126.662255,126.662255,126.662255,126.662255,126.662255,126.662255,126.662255,126.662255,126.662255,126.662255,126.662255,2.011118
31,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.651023,126.651023,126.651023,126.651023,126.651023,126.651023,126.651023,126.651023,126.651023,126.651023,126.651023,126.651023,126.651023,126.651023,126.651023,126.651023,126.651023,126.651023,2.011363
32,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.639792,126.639792,126.639792,126.639792,126.639792,126.639792,126.639792,126.639792,126.639792,126.639792,126.639792,126.639792,126.639792,126.639792,126.639792,126.639792,126.639792,126.639792,2.011608
33,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.628562,126.628562,126.628562,126.628562,126.628562,126.628562,126.628562,126.628562,126.628562,126.628562,126.628562,126.628562,126.628562,126.628562,126.628562,126.628562,126.628562,126.628562,2.011853
34,0,0,0,50.000000,0.000000,0.000000,0.000000,50.000000,126.617335,126.617335,126.617335,126.617335,126.617335,126.617335,126.617335,126.617335,126.617335,126.617335,126.617335,126.617335,126.617335,126.617335,126.617335,126.617335,126.617335,126.617335,2.012098
