minute_of_year,compressorStatus ,upperElementStatus ,lowerElementStatus,Ta,inputCompKWH,inputResKWH,draw,inletT,T[0],T[1],T[2],T[3],T[4],T[5],T[6],T[7],T[8],T[9],T[10],T[11],simTCouples0,simTCouples1,simTCouples2,simTCouples3,simTCouples4,simTCouples5,COP
21,0,1,0,67.500000,0.000000,0.075000,0.000000,58.000000,59.952979,59.952979,61.027072,61.027072,65.804508,65.804508,74.429934,74.429934,117.180661,117.180661,117.180661,117.180661,59.952979,61.027072,65.804508,74.429934,117.180661,117.180661,4.029069
22,0,1,0,67.500000,0.000000,0.075000,0.000000,58.000000,59.950566,59.950566,61.024659,61.024659,65.802095,65.802095,74.427521,74.427521,119.223411,119.223411,119.223411,119.223411,59.950566,61.024659,65.802095,74.427521,119.223411,119.223411,4.029109
23,0,1,0,67.500000,0.000000,0.075000,0.000000,58.000000,59.948045,59.948045,61.022137,61.022137,65.799574,65.799574,74.424999,74.424999,121.266053,121.266053,121.266053,121.266053,59.948045,61.022137,65.799574,74.424999,121.266053,121.266053,4.029151
24,0,1,0,67.500000,0.000000,0.075000,0.000000,58.000000,59.945415,59.945415,61.019507,61.019507,65.796943,65.796943,74.422369,74.422369,123.308586,123.308586,123.308586,123.308586,59.945415,61.019507,65.796943,74.422369,123.308586,123.308586,4.029195
25,0,1,0,67.500000,0.000000,0.075000,0.000000,58.000000,59.942676,59.942676,61.016768,61.016768,65.794205,65.794205,74.419630,74.419630,125.351011,125.351011,125.351011,125.351011,59.942676,61.016768,65.794205,74.419630,125.351011,125.351011,4.029240
26,0,1,0,67.500000,0.000000,0.075000,0.000000,58.000000,59.939829,59.939829,61.013921,61.013921,65.791358,65.791358,74.416783,74.416783,127.393327,127.393327,127.393327,127.393327,59.939829,61.013921,65.791358,74.416783,127.393327,127.393327,4.029287
27,0,1,0,67.500000,0.000000,0.075000,0.000000,58.000000,59.936873,59.936873,61.010966,61.010966,65.788402,65.788402,74.413828,74.413828,129.435535,129.435535,129.435535,129.435535,59.936873,61.010966,65.788402,74.413828,129.435535,129.435535,4.029336
28,0,1,0,67.500000,0.000000,0.075000,0.000000,58.000000,59.933809,59.933809,61.007901,61.007901,65.785338,65.785338,74.410763,74.410763,131.477634,131.477634,131.477634,131.477634,59.933809,61.007901,65.785338,74.410763,131.477634,131.477634,4.029387
29,0,1,0,67.500000,0.000000,0.075000,0.000000,58.000000,59.930636,59.930636,61.004729,61.004729,65.782165,65.782165,74.407591,74.407591,133.519625,133.519625,133.519625,133.519625,59.930636,61.004729,65.782165,74.407591,133.519625,133.519625,4.029440
30,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,61.025908,61.025908,61.025908,61.025908,65.778884,65.778884,74.404310,74.404310,135.000000,135.000000,135.000000,135.000000,61.025908,61.025908,65.778884,74.404310,135.000000,135.000000,4.029494
31,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,63.067682,63.067682,63.067682,63.067682,65.775494,65.775494,74.400920,74.400920,134.996610,134.996610,134.996610,134.996610,63.067682,63.067682,65.775494,74.400920,134.996610,134.996610,4.020234
32,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,65.109348,65.109348,65.109348,65.109348,65.771996,65.771996,74.397422,74.397422,134.993112,134.993112,134.993112,134.993112,65.109348,65.109348,65.771996,74.397422,134.993112,134.993112,3.986358
33,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,66.690066,66.690066,66.690066,66.690066,66.690066,66.690066,74.393816,74.393816,134.989506,134.989506,134.989506,134.989506,66.690066,66.690066,66.690066,74.393816,134.989506,134.989506,3.952483
34,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,68.049794,68.049794,68.049794,68.049794,68.049794,68.049794,74.390101,74.390101,134.985791,134.985791,134.985791,134.985791,68.049794,68.049794,68.049794,74.390101,134.985791,134.985791,3.926257
35,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,69.409413,69.409413,69.409413,69.409413,69.409413,69.409413,74.386278,74.386278,134.981968,134.981968,134.981968,134.981968,69.409413,69.409413,69.409413,74.386278,134.981968,134.981968,3.903697
36,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,70.768924,70.768924,70.768924,70.768924,70.768924,70.768924,74.382346,74.382346,134.978037,134.978037,134.978037,134.978037,70.768924,70.768924,70.768924,74.382346,134.978037,134.978037,3.881140
37,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,72.128326,72.128326,72.128326,72.128326,72.128326,72.128326,74.378306,74.378306,134.973997,134.973997,134.973997,134.973997,72.128326,72.128326,72.128326,74.378306,134.973997,134.973997,3.858584
38,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,73.487620,73.487620,73.487620,73.487620,73.487620,73.487620,74.374158,74.374158,134.969849,134.969849,134.969849,134.969849,73.487620,73.487620,73.487620,74.374158,134.969849,134.969849,3.836030
39,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,74.727580,74.727580,74.727580,74.727580,74.727580,74.727580,74.727580,74.727580,134.965592,134.965592,134.965592,134.965592,74.727580,74.727580,74.727580,74.727580,134.965592,134.965592,3.813477
40,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,75.745797,75.745797,75.745797,75.745797,75.745797,75.745797,75.745797,75.745797,134.961227,134.961227,134.961227,134.961227,75.745797,75.745797,75.745797,75.745797,134.961227,134.961227,3.792905
